2019-04-19 16:13:35.138,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:13:37.590,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:13:48.795,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:13:50.741,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:13:52.167,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:13:52.555,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:13:53.452,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:13:54.357,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:13:56.208,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:14:04.398,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:14:04.828,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:14:14.138,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:14:16.369,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:14:24.405,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:14:25.733,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:14:31.080,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:14:33.666,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:14:35.608,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:14:36.104,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:14:37.143,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:14:39.897,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:14:40.807,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:14:42.795,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:15:18.899,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:15:20.209,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:15:25.213,,0,PTZ: preset Status: OK
2019-04-19 16:15:26.612,,0,PTZ: preset Status: OK
2019-04-19 16:15:27.831,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:15:29.611,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:15:33.824,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:15:35.749,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:15:36.962,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:15:39.221,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:15:39.826,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:15:41.229,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:15:41.605,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:15:44.963,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:15:48.221,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:15:49.700,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:15:57.225,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:15:58.743,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:15:59.426,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:16:00.664,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:16:01.775,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:16:02.592,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:16:02.993,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:16:03.883,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:16:04.229,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:16:04.615,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:16:05.417,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:16:06.332,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:16:07.249,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:16:08.176,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:16:10.347,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:16:11.828,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:16:13.272,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:16:15.644,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:16:16.490,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:16:17.791,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:16:18.201,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:16:21.533,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:16:24.002,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:16:28.644,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:16:29.148,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:18:23.449,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:18:23.697,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:18:25.760,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:18:26.036,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:18:26.915,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:18:27.186,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:18:27.496,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:18:29.635,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:18:30.508,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:18:32.252,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:18:33.165,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:18:35.970,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:18:36.848,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:18:37.851,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:18:38.438,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:18:39.736,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:18:40.798,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:18:50.649,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:18:53.773,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:18:54.279,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:18:54.768,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:18:56.731,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:18:59.167,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:19:01.242,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:19:03.597,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:19:04.404,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:19:06.734,,0,PTZ: ptzctrl Status: OK
2019-04-19 16:19:08.893,,0,PTZ: ptzctrl Status: OK
2019-04-19 21:34:03.869,,0,PTZ: ptzctrl Status: OK
2019-04-19 21:34:08.029,,0,PTZ: ptzctrl Status: OK
2019-04-19 21:34:08.948,,0,PTZ: ptzctrl Status: OK
2019-04-19 21:34:10.299,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:17:39.032,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:18:16.942,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:22:20.180,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:22:49.362,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:22:54.707,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:22:55.967,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:22:56.157,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:22:57.201,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:22:59.057,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:23:00.858,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:23:05.614,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:23:06.829,,0,PTZ: preset Status: OK
2019-04-19 22:23:11.629,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:23:13.401,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:23:14.725,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:23:23.666,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:23:27.378,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:23:30.939,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:23:32.893,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:23:44.421,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:23:44.647,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:23:47.298,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:23:48.429,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:26:57.766,,0,PTZ: ytright Status: OK
2019-04-19 22:27:00.345,,0,PTZ: ytright Status: OK
2019-04-19 22:27:02.536,,0,PTZ: ytright Status: OK
2019-04-19 22:27:05.875,,0,PTZ: ytright Status: OK
2019-04-19 22:27:09.169,,0,PTZ: ytleft Status: OK
2019-04-19 22:27:10.907,,0,PTZ: ytleft Status: OK
2019-04-19 22:27:12.755,,0,PTZ: ytleft Status: OK
2019-04-19 22:27:14.927,,0,PTZ: ytleft Status: OK
2019-04-19 22:27:17.312,,0,PTZ: ytdown Status: OK
2019-04-19 22:27:20.224,,0,PTZ: ytup Status: OK
2019-04-19 22:29:12.234,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:29:24.615,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:29:39.692,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:29:39.846,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:29:43.037,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:29:45.093,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:29:46.690,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:29:46.859,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:29:47.442,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:29:51.812,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:29:53.668,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:29:57.701,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:30:05.152,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:30:07.313,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:30:11.024,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:30:11.107,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:30:11.488,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:30:17.177,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:30:17.894,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:30:19.687,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:30:20.790,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:30:21.851,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:30:22.577,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:30:23.581,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:30:24.537,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:30:25.505,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:30:30.594,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:30:32.247,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:30:32.997,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:30:34.257,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:30:36.767,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:30:37.463,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:30:38.672,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:30:38.838,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:30:39.345,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:30:39.994,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:30:40.889,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:30:42.087,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:30:44.487,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:30:45.797,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:30:46.959,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:30:48.092,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:30:49.856,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:30:50.708,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:30:53.841,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:30:54.700,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:30:56.048,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:30:57.150,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:30:59.813,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:31:05.889,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:31:07.776,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:31:14.703,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:31:16.787,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:31:20.694,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:52:56.807,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:52:58.938,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:53:01.524,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:53:07.145,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:53:08.844,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:53:09.597,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:53:11.153,,0,PTZ: ptzctrl Status: OK
2019-04-19 22:53:11.876,,0,PTZ: ptzctrl Status: OK
